WindGustDir,WindDir9am,WindDir3pm,RainToday,RainTomorrow,ConditionID
SW,NNW,WSW,Yes,No,7319
SE,WNW,NNW,No,No,7320
ESE,SE,WSW,No,No,7321
NNE,ENE,NNW,No,Yes,7322
ESE,ENE,ENE,No,Yes,7323
WNW,NNW,WSW,Yes,No,7324
WSW,ESE,N,No,No,7325
NE,NE,WSW,No,No,7326
WSW,NE,SSE,No,No,7327
ENE,ENE,NNW,Yes,Yes,7328
WNW,N,ENE,Yes,No,7329
ESE,ESE,WSW,No,Yes,7330
WSW,NW,SW,Yes,Yes,7331
W,SE,NW,Yes,No,7332
SW,NW,WSW,Yes,Yes,7333
W,NE,SW,Yes,No,7334
NNW,ENE,N,Yes,Yes,7335
W,WNW,N,Yes,Yes,7336
WSW,N,NNW,Yes,Yes,7337
ENE,ESE,WNW,No,No,7338
WSW,NW,N,No,Yes,7339
N,N,WSW,Yes,Yes,7340
WSW,WSW,NW,Yes,No,7341
E,ESE,ENE,Yes,No,7342
W,NNE,SE,No,Yes,7343
SW,NE,N,No,Yes,7344
WNW,ENE,N,No,No,7345
ENE,NE,NNW,No,Yes,7346
WSW,E,WSW,No,Yes,7347
WNW,NE,NE,No,No,7348
NNW,N,WNW,No,Yes,7349
NNW,E,NNE,Yes,Yes,7350
SSE,W,WSW,Yes,No,7351
WNW,ENE,SW,No,Yes,7352
WSW,ESE,SE,Yes,Yes,7353
W,WSW,SW,Yes,No,7354
S,N,NW,No,Yes,7355
NE,E,SSE,No,Yes,7356
ENE,SSE,SE,Yes,No,7357
ENE,NW,SE,No,No,7358
S,ESE,NE,No,Yes,7359
SSE,ESE,WSW,No,No,7360
WNW,WSW,WSW,No,Yes,7361
E,E,W,No,Yes,7362
SW,ENE,W,No,Yes,7363
NNW,E,NNW,No,Yes,7364
NNW,E,NW,No,No,7365
SW,ESE,SW,No,Yes,7366
E,E,N,No,Yes,7367
E,E,NNE,Yes,No,7368
N,E,N,Yes,Yes,7369
NNW,ESE,WNW,No,No,7370
ESE,SE,WNW,No,No,7371
SE,N,SSW,No,No,7372
SW,ENE,W,Yes,No,7373
S,ESE,W,No,No,7374
W,SSW,NNW,No,No,7375
NNE,ENE,ESE,Yes,Yes,7376
E,SSE,SSW,Yes,Yes,7377
E,NE,NW,Yes,No,7378
N,ESE,SW,No,No,7379
E,WNW,WSW,Yes,No,7380
NE,ENE,NNW,No,Yes,7381
S,ENE,WSW,No,No,7382
SE,ENE,NNW,No,No,7383
NW,ENE,NNW,No,Yes,7384
ENE,E,W,No,No,7385
WNW,ENE,ESE,No,Yes,7386
SE,ENE,NNE,No,Yes,7387
ENE,ENE,NNE,Yes,No,7388
SSW,ENE,SSE,Yes,Yes,7389
NW,NW,WSW,Yes,No,7390
N,ENE,W,No,No,7391
ESE,SSE,W,Yes,No,7392
WSW,E,N,No,No,7393
SE,NE,ENE,No,Yes,7394
E,ESE,NNE,Yes,No,7395
SW,E,NNW,No,No,7396
WSW,E,SW,No,Yes,7397
ENE,E,SW,Yes,No,7398
NNW,E,W,No,No,7399
N,E,N,No,Yes,7400
NW,NNW,N,Yes,Yes,7401
E,ESE,ENE,Yes,Yes,7402
E,NE,WNW,Yes,Yes,7403
NE,NW,W,Yes,No,7404
N,E,ENE,No,No,7405
W,E,ENE,No,Yes,7406
WSW,ENE,WNW,Yes,Yes,7407
ENE,ESE,WSW,No,Yes,7408
NNW,E,ENE,No,Yes,7409
WSW,ENE,N,No,No,7410
SSE,NW,SW,No,No,7411
ESE,ENE,ENE,Yes,No,7412
SW,ESE,NNE,Yes,Yes,7413
NNE,NW,E,No,Yes,7414
NE,SE,SW,Yes,No,7415
WNW,SSE,S,Yes,No,7416
SSE,E,NNE,No,No,7417
ENE,ESE,W,No,Yes,7418
W,WNW,WSW,Yes,Yes,7419
WSW,NE,NNW,No,Yes,7420
W,WSW,NW,Yes,No,7421
SE,NNW,SSW,No,No,7422
S,ENE,W,No,No,7423
N,E,WNW,No,No,7424
W,N,SSW,Yes,No,7425
SW,ESE,E,No,Yes,7426
SW,ENE,SW,Yes,No,7427
N,NE,WSW,No,No,7428
S,ENE,ENE,No,No,7429
NNW,NE,W,Yes,Yes,7430
SSE,NNE,WSW,No,No,7431
WSW,ENE,E,No,No,7432
WNW,E,SSE,No,Yes,7433
SSE,NE,NNW,No,Yes,7434
ENE,ENE,S,Yes,No,7435
ENE,NNW,SW,No,No,7436
SSW,ENE,N,No,Yes,7437
SE,E,N,No,No,7438
WSW,E,W,Yes,No,7439
ENE,ESE,W,No,No,7440
N,NNE,W,Yes,Yes,7441
NW,NNW,W,Yes,Yes,7442
ESE,E,NE,No,Yes,7443
ESE,E,NW,Yes,No,7444
NNW,NNE,N,Yes,Yes,7445
WSW,SE,NNW,No,Yes,7446
NNW,E,NE,No,Yes,7447
N,W,WNW,Yes,No,7448
SE,SE,WNW,No,No,7449
N,ESE,E,No,No,7450
E,ESE,WSW,Yes,No,7451
NNW,ENE,ENE,No,No,7452
SW,NNE,WNW,Yes,Yes,7453
N,E,SW,No,No,7454
SSW,NE,WNW,No,No,7455
NNW,NE,SW,No,No,7456
WSW,NNW,NW,No,Yes,7457
W,SSW,NW,Yes,No,7458
S,E,SW,No,Yes,7459
E,ESE,W,Yes,No,7460
SE,ESE,SW,No,No,7461
W,NNE,NNW,No,No,7462
W,ENE,WNW,No,Yes,7463
NW,E,N,Yes,Yes,7464
W,ESE,NNW,No,Yes,7465
W,ENE,WNW,Yes,No,7466
N,ENE,E,Yes,No,7467
SE,ENE,WNW,No,No,7468
WSW,ENE,ESE,No,Yes,7469
SW,SE,NW,Yes,No,7470
E,SSE,E,No,Yes,7471
NE,ESE,SE,Yes,No,7472
SW,NW,S,Yes,Yes,7473
WNW,E,NNW,No,Yes,7474
E,ENE,NNE,No,Yes,7475
WNW,N,NNE,No,Yes,7476
NW,W,NNW,No,Yes,7477
WSW,E,N,No,Yes,7478
NW,NW,WNW,Yes,Yes,7479
W,N,S,No,No,7480
NNW,E,NE,No,No,7481
W,ENE,ENE,No,Yes,7482
S,SW,N,Yes,Yes,7483
W,ENE,NNE,No,No,7484
WNW,E,ENE,No,No,7485
WSW,E,W,No,Yes,7486
WSW,SSW,E,Yes,Yes,7487
WNW,NNE,ESE,No,Yes,7488
WNW,E,E,No,Yes,7489
SSW,ENE,ESE,Yes,Yes,7490
WNW,ENE,NNW,Yes,No,7491
E,NNE,E,No,Yes,7492
ESE,NE,NW,No,No,7493
NW,E,W,Yes,Yes,7494
ENE,NW,WSW,No,No,7495
NW,E,WSW,No,No,7496
S,ENE,N,No,No,7497
NW,NE,WSW,No,Yes,7498
S,E,SSW,Yes,No,7499
N,E,WSW,No,No,7500
SE,SSE,ENE,Yes,No,7501
SW,ENE,N,No,Yes,7502
ENE,ESE,W,Yes,No,7503
SSW,ENE,E,No,No,7504
W,E,SSW,Yes,Yes,7505
NNW,E,N,No,Yes,7506
W,NNE,WSW,Yes,No,7507
NW,ESE,W,No,No,7508
WSW,SE,NNE,Yes,Yes,7509
SE,N,WSW,Yes,Yes,7510
E,NE,SW,Yes,Yes,7511
ESE,ENE,WNW,Yes,No,7512
WNW,N,WNW,No,Yes,7513
S,NNW,WSW,Yes,Yes,7514
WNW,S,NW,Yes,Yes,7515
NW,ENE,SSE,No,No,7516
SE,E,NNE,No,No,7517
NNW,ENE,SSW,No,Yes,7518
WNW,WNW,N,Yes,Yes,7519
N,NE,E,No,Yes,7520
NNW,E,SSW,Yes,Yes,7521
NW,ENE,ENE,No,No,7522
SSE,ENE,SW,No,Yes,7523
W,NNW,SSW,No,No,7524
SW,ENE,NW,No,Yes,7525
NNE,E,WNW,Yes,Yes,7526
WSW,ESE,E,No,Yes,7527
E,N,N,Yes,Yes,7528
SSW,E,SSE,No,No,7529
WNW,E,WSW,No,Yes,7530
ESE,E,WSW,Yes,No,7531
WNW,E,NNE,No,Yes,7532
N,NE,WSW,No,Yes,7533
SW,E,N,No,No,7534
ENE,E,WSW,No,,7535
E,E,NNE,,Yes,7536
WNW,NE,NNW,Yes,Yes,7537
SW,E,ENE,No,Yes,7538
SW,NW,E,No,No,7539
NE,SE,ESE,Yes,Yes,7540
N,N,NNW,Yes,No,7541
NW,ESE,N,Yes,No,7542
WSW,E,ESE,Yes,Yes,7543
SE,ESE,WSW,Yes,Yes,7544
SSE,NE,SW,Yes,Yes,7545
ENE,S,SSE,Yes,No,7546
N,WNW,NW,Yes,No,7547
N,N,WNW,No,Yes,7548
N,SE,S,Yes,No,7549
SE,E,SSW,No,Yes,7550
S,ENE,SE,Yes,Yes,7551
WNW,SW,NNW,No,Yes,7552
SW,NNW,N,No,Yes,7553
SW,NNW,NNE,No,Yes,7554
WNW,SE,ESE,No,No,7555
E,E,SSE,No,,7556
NW,N,WNW,,,7557
W,WNW,NW,,Yes,7558
WNW,NNE,WNW,No,,7559
WSW,NE,ENE,,Yes,7560
N,E,NNW,Yes,No,7561
WNW,NNE,W,,,7562
ENE,WNW,SW,,Yes,7563
ENE,ENE,NW,Yes,No,7564
E,N,WSW,No,No,7565
NNE,ENE,N,No,,7566
NW,ESE,NNW,,,7567
WSW,N,NW,,,7568
WNW,NW,W,,,7569
W,E,WNW,,Yes,7570
NW,E,N,No,No,7571
SSW,NNW,WSW,No,No,7572
SW,W,WSW,,,7573
SSW,WNW,S,,Yes,7574
NW,E,WSW,Yes,No,7575
WSW,NNW,WSW,No,,7576
E,ENE,NW,,No,7577
SW,N,SW,No,,7578
SW,E,W,,,7579
E,E,N,,Yes,7580
N,ENE,WNW,Yes,No,7581
S,N,WSW,No,,7582
SW,E,SW,,,7583
W,E,NW,,No,7584
S,ESE,SW,Yes,No,7585
NW,N,WNW,No,,7586
NW,E,W,,,7587
WSW,ENE,W,No,,7588
SW,NNE,W,,No,7589
ESE,SSE,ENE,No,Yes,7590
ENE,ENE,E,Yes,,7591
ESE,ENE,S,Yes,No,7592
SSW,ESE,SSE,No,,7593
NW,ENE,WNW,,,7594
WSW,N,NNW,,Yes,7595
E,SE,NE,Yes,No,7596
W,E,SE,No,Yes,7597
WNW,ENE,NNW,No,Yes,7598
WSW,NE,NNW,Yes,No,7599
ENE,ENE,N,No,,7600
N,ENE,N,,Yes,7601
SSE,E,SSW,Yes,,7602
E,ESE,SSW,,Yes,7603
NW,NNE,WSW,Yes,Yes,7604
NNE,ENE,NE,,No,7605
ENE,ENE,E,No,,7606
E,NNE,WNW,,,7607
ESE,E,SW,,Yes,7608
ESE,ESE,ENE,Yes,No,7609
W,E,SSE,No,,7610
NNE,E,NNE,,,7611
WNW,N,W,,No,7612
ESE,ENE,W,No,No,7613
SSW,N,WNW,No,Yes,7614
SSW,NNW,WNW,No,Yes,7615
SSE,E,SSE,Yes,Yes,7616
SW,WNW,SE,Yes,No,7617
SE,NW,NW,No,No,7618
NE,NW,SSE,No,No,7619
SSW,SSE,ESE,No,No,7620
W,WNW,SE,Yes,No,7621
NW,N,ESE,No,Yes,7622
SW,N,N,Yes,Yes,7623
NE,NW,N,Yes,No,7624
ENE,W,N,No,Yes,7625
SSW,WNW,SSE,Yes,No,7626
NW,NW,ESE,No,Yes,7627
SW,WNW,NNE,Yes,Yes,7628
ESE,NW,ESE,No,Yes,7629
NW,WNW,NNE,No,No,7630
WNW,WNW,SSW,No,No,7631
ESE,NW,ESE,Yes,Yes,7632
E,WNW,SE,Yes,Yes,7633
W,N,NE,No,No,7634
WNW,SW,SE,Yes,No,7635
SE,NE,E,No,No,7636
SW,ESE,SE,Yes,Yes,7637
WNW,NNW,ESE,Yes,Yes,7638
ESE,NE,ESE,Yes,No,7639
E,WNW,NNW,No,Yes,7640
W,NNW,ENE,No,Yes,7641
N,SW,SE,Yes,No,7642
E,NW,SSE,No,Yes,7643
S,S,NW,No,Yes,7644
S,NNW,SSW,Yes,No,7645
NE,WNW,SE,No,No,7646
WSW,N,NE,Yes,Yes,7647
NE,NNE,ESE,Yes,Yes,7648
SSE,NW,SSE,Yes,Yes,7649
SE,E,SSE,No,Yes,7650
NE,NNW,SE,Yes,No,7651
W,NNW,E,Yes,Yes,7652
S,N,NNW,Yes,No,7653
ESE,WNW,E,Yes,No,7654
NE,NNE,SE,No,No,7655
E,NNE,WSW,Yes,Yes,7656
SSE,ESE,SSE,,Yes,7657
E,WSW,SE,Yes,No,7658
SE,WNW,W,No,No,7659
SSE,WNW,SSE,No,Yes,7660
SE,W,SSE,Yes,No,7661
WNW,WNW,SSW,Yes,No,7662
SSW,WNW,SW,No,Yes,7663
ESE,WNW,W,Yes,Yes,7664
SE,SE,SSE,Yes,,7665
E,N,E,,Yes,7666
WNW,N,NNW,Yes,Yes,7667
WNW,WNW,E,Yes,No,7668
WNW,WNW,NW,No,,7669
WNW,WNW,NNW,,,7670
WNW,WNW,W,,Yes,7671
S,NNW,WNW,Yes,No,7672
SW,WSW,SSW,Yes,,7673
SSE,WNW,SSE,,,7674
ENE,WNW,ENE,,Yes,7675
SSE,WNW,S,,Yes,7676
NE,WNW,NNE,Yes,No,7677
W,N,NNE,Yes,No,7678
WNW,NNW,WNW,No,,7679
WSW,WNW,NW,,Yes,7680
NW,NW,NW,,,7681
W,NW,WNW,,No,7682
WNW,NE,W,Yes,Yes,7683
SSW,N,ESE,Yes,Yes,7684
S,SE,ENE,Yes,Yes,7685
NNW,NNE,NE,Yes,Yes,7686
WNW,W,SSE,Yes,No,7687
N,WNW,SE,No,No,7688
ENE,NE,ENE,Yes,,7689
NNE,NE,NE,Yes,,7690
WSW,NNW,NNW,No,Yes,7691
NNE,WNW,ESE,Yes,No,7692
S,N,ESE,Yes,No,7693
ENE,NNW,SE,No,Yes,7694
NE,ENE,SE,Yes,Yes,7695
WNW,W,NE,Yes,No,7696
W,WNW,NNE,No,Yes,7697
ENE,N,ENE,No,,7698
E,N,E,,,7699
SSW,SSW,SSE,,No,7700
E,NE,ESE,No,Yes,7701
SSW,SE,ESE,Yes,No,7702
NW,NW,NNW,,,7703
S,WSW,S,,Yes,7704
SSE,E,ESE,Yes,No,7705
W,NE,SE,No,Yes,7706
NW,W,NNW,Yes,No,7707
S,NNW,ESE,No,No,7708
S,W,SSW,Yes,,7709
S,W,SSW,,,7710
WNW,WNW,SE,,,7711
WNW,NW,W,,No,7712
ESE,WNW,ESE,No,,7713
WNW,NW,ESE,,,7714
NW,NW,WNW,,,7715
NW,NW,NE,,Yes,7716
WNW,NNW,WNW,Yes,,7717
WNW,WNW,WNW,,,7718
SW,SW,SSW,,Yes,7719
SW,WSW,WSW,Yes,,7720
WNW,W,WSW,,,7721
WNW,WNW,SW,,Yes,7722
ESE,NW,W,No,Yes,7723
ESE,NNE,SSE,Yes,,7724
WNW,WNW,W,,,7725
WNW,WNW,WNW,No,,7726
W,W,WSW,,,7727
SE,SSE,SW,Yes,,7728
WNW,W,WNW,,,7729
SW,WSW,NW,,,7730
W,W,NNE,,No,7731
WNW,WNW,SW,No,,7732
WNW,WNW,WNW,Yes,,7733
WNW,WNW,WNW,,Yes,7734
WSW,SW,WSW,Yes,,7735
SE,WSW,S,,,7736
NW,NW,NNW,Yes,No,7737
NW,NW,NE,No,,7738
NW,NW,NW,,No,7739
NW,WNW,WNW,Yes,,7740
NW,WNW,WNW,,,7741
W,WNW,WNW,,,7742
WNW,WNW,WSW,,,7743
S,NW,S,,,7744
NW,NW,E,,,7745
SE,NW,SE,No,,7746
NE,NE,NE,,Yes,7747
SSE,SSE,SSE,,Yes,7748
SE,WNW,SE,No,,7749
S,WNW,SE,,,7750
ENE,NW,ENE,,Yes,7751
ENE,N,NNW,Yes,No,7752
SSE,W,SSE,No,,7753
SW,WNW,W,,,7754
WNW,S,E,No,No,7755
E,NW,E,No,,7756
SW,NW,W,,,7757
ESE,E,ENE,,Yes,7758
WNW,NNE,W,,Yes,7759
W,NW,WSW,No,,7760
SSE,SW,SSE,,,7761
WNW,WNW,SE,Yes,No,7762
NE,WNW,ESE,No,No,7763
S,SSW,SSE,No,,7764
SE,ENE,N,,,7765
WNW,NNW,NW,,Yes,7766
SW,WNW,N,Yes,No,7767
E,ESE,E,Yes,,7768
ENE,NW,NW,,,7769
WNW,WNW,NW,,Yes,7770
S,SE,ESE,Yes,Yes,7771
S,NNW,ESE,Yes,Yes,7772
SE,SE,SE,Yes,,7773
WNW,N,NNE,,Yes,7774
SSW,SSE,S,Yes,,7775
SE,WSW,SE,,,7776
S,WNW,S,,,7777
SE,NE,SE,Yes,Yes,7778
SW,NW,ESE,No,Yes,7779
SE,ENE,SSE,No,,7780
ESE,NE,ESE,,,7781
SE,ENE,ESE,,Yes,7782
S,SSE,SSE,No,,7783
ESE,E,SE,No,,7784
SSE,NNW,ESE,,No,7785
SSE,SSW,S,,,7786
E,NW,ESE,,No,7787
NW,NE,E,No,Yes,7788
SE,NNW,ESE,,,7789
ESE,E,E,,Yes,7790
SSE,S,S,No,,7791
S,S,ESE,,,7792
SE,WNW,SE,,No,7793
E,ENE,NE,Yes,,7794
SE,E,E,,,7795
E,NE,ENE,,,7796
ESE,SE,SSW,Yes,,7797
S,SSE,S,,,7798
SE,NW,ESE,Yes,No,7799
ESE,ENE,ESE,Yes,,7800
S,W,ESE,,,7801
ESE,WNW,SE,,Yes,7802
E,W,SE,Yes,No,7803
ENE,SW,SE,No,,7804
SSE,SW,SSE,,Yes,7805
ESE,WNW,SE,No,,7806
ESE,N,ESE,,,7807
E,ENE,E,,,7808
NW,NNW,NW,No,,7809
SSW,S,SSE,,,7810
NE,ENE,ENE,,Yes,7811
SSW,S,S,No,,7812
SSW,SSW,SSW,,,7813
WNW,NW,NW,,,7814
SE,WNW,SE,,,7815
SE,SW,SE,,Yes,7816
E,NE,NE,Yes,No,7817
NE,NW,SE,No,,7818
SSW,W,S,,Yes,7819
E,ENE,ESE,No,,7820
E,NE,ESE,,,7821
W,ENE,NE,,Yes,7822
SE,SW,E,Yes,Yes,7823
NNW,NW,N,,Yes,7824
WNW,WNW,S,No,,7825
WNW,WNW,NW,,No,7826
SW,W,SE,Yes,,7827
NE,NW,ENE,,No,7828
WNW,WNW,SSW,Yes,,7829
NW,NW,SE,No,,7830
WNW,NW,NNW,,,7831
S,WNW,SE,,No,7832
WNW,NW,W,No,,7833
WNW,NW,WNW,,,7834
SSW,WNW,S,Yes,,7835
SSW,W,SSW,,,7836
S,WNW,SSW,,,7837
ESE,WNW,SSE,,Yes,7838
ESE,WNW,SE,Yes,,7839
E,NW,ESE,,,7840
NW,NNE,ESE,,,7841
SW,WNW,SSE,,Yes,7842
S,WNW,WNW,No,Yes,7843
SW,SW,WNW,Yes,,7844
WNW,WNW,S,,,7845
NW,NW,W,,Yes,7846
WNW,WNW,SE,Yes,,7847
NW,NW,N,,,7848
WNW,N,NE,,,7849
NW,WNW,N,No,No,7850
SSE,WNW,SE,Yes,Yes,7851
SSW,WSW,SSW,Yes,,7852
WSW,NW,SW,,,7853
NW,NW,ESE,Yes,No,7854
NE,NW,NE,No,,7855
NNE,N,NNE,,,7856
W,WNW,N,Yes,No,7857
SSW,WNW,SSW,No,,7858
SSW,WNW,SSW,,,7859
S,SW,SSW,,Yes,7860
WNW,WNW,NNW,Yes,No,7861
NNW,WNW,WSW,No,No,7862
E,WNW,NNW,No,No,7863
NW,N,S,No,Yes,7864
NW,NW,NW,No,,7865
SW,W,SSE,No,Yes,7866
WNW,W,WNW,No,,7867
SSE,WNW,SSE,,Yes,7868
E,ENE,ENE,No,,7869
W,WNW,SE,,,7870
WNW,NW,SSE,,,7871
NW,NW,NNW,,No,7872
N,SE,E,No,Yes,7873
ESE,WNW,E,Yes,Yes,7874
SSW,SE,E,Yes,Yes,7875
SSE,S,E,Yes,Yes,7876
ENE,NNW,ENE,,,7877
SSW,NNW,WSW,,,7878
SSW,S,SE,,Yes,7879
E,NW,ESE,Yes,No,7880
ENE,WSW,E,No,,7881
SSW,NW,NW,,,7882
SSW,SSW,S,,Yes,7883
S,SE,SSE,Yes,,7884
E,S,E,,Yes,7885
ENE,NE,E,,,7886
SSE,SSE,SSE,,,7887
SW,SSW,SW,No,,7888
ENE,W,N,,Yes,7889
SSE,W,S,Yes,No,7890
NE,N,NE,No,,7891
WNW,NNW,WNW,,,7892
W,NW,NW,,No,7893
NW,N,NW,No,,7894
SSW,SW,SSE,,,7895
SE,NW,SE,,Yes,7896
SE,W,ESE,Yes,Yes,7897
SE,WNW,SE,Yes,No,7898
ESE,W,N,Yes,,7899
ESE,WNW,SE,,,7900
SSE,NW,SE,,Yes,7901
S,NW,SE,Yes,No,7902
SE,NW,ESE,No,,7903
NNE,WSW,NE,,,7904
E,NNW,E,,No,7905
WNW,WNW,SSE,No,,7906
SSE,WSW,SSE,,,7907
WSW,WNW,SE,,Yes,7908
SSE,WNW,SW,,,7909
SSW,WSW,SSW,,,7910
W,NW,SSE,Yes,No,7911
SSE,WNW,NE,No,,7912
NW,NW,SSE,,,7913
E,NNW,NNE,,No,7914
SSE,WNW,WSW,No,Yes,7915
SSE,SE,SE,Yes,,7916
SE,SE,SSE,,,7917
SSE,W,SSW,,Yes,7918
NW,NW,NNE,,,7919
WSW,N,WSW,,Yes,7920
NW,NW,WNW,No,,7921
WNW,WNW,NW,,,7922
SW,WNW,E,,Yes,7923
W,NW,WNW,Yes,,7924
SW,WNW,WSW,Yes,,7925
SW,WNW,SW,,,7926
E,WNW,WSW,Yes,Yes,7927
SE,NW,N,Yes,,7928
ESE,WNW,W,,,7929
E,ENE,ESE,,Yes,7930
WSW,W,SSW,Yes,Yes,7931
SW,SW,ESE,Yes,Yes,7932
SSE,WNW,SE,No,,7933
SSE,NNW,S,,,7934
SSE,NW,SE,,No,7935
ENE,N,SSE,No,,7936
WNW,NW,NNW,,Yes,7937
SE,NW,ESE,,,7938
NW,WNW,NNE,,No,7939
WNW,NW,S,No,Yes,7940
S,WNW,S,No,,7941
NW,WNW,NW,,,7942
W,WSW,SE,No,Yes,7943
SW,WNW,W,Yes,,7944
W,WNW,SSE,,Yes,7945
WNW,WSW,SSE,No,No,7946
S,WNW,SE,No,,7947
SSW,WSW,ESE,,,7948
NW,NNE,W,,Yes,7949
SSE,W,E,Yes,,7950
NE,ENE,NE,,,7951
W,NNE,WNW,,,7952
WNW,WNW,SSE,,,7953
NW,NW,ESE,,Yes,7954
SW,W,SSW,No,,7955
S,SW,SE,,,7956
WNW,WNW,SSE,Yes,No,7957
WNW,NNE,SE,No,No,7958
ENE,NNW,E,No,,7959
SW,NW,ENE,,,7960
S,N,NW,,No,7961
SE,SSE,SSE,No,,7962
S,SSE,SSW,,Yes,7963
ESE,NW,NW,Yes,Yes,7964
NE,NW,E,Yes,No,7965
ESE,S,E,No,,7966
SSE,WSW,WSW,,Yes,7967
ENE,NE,E,No,,7968
NE,NE,ENE,,,7969
NE,NE,NW,,Yes,7970
NW,NNW,NNW,No,,7971
S,SSW,S,,Yes,7972
ESE,S,SSE,Yes,Yes,7973
SE,NE,SE,Yes,No,7974
WNW,NW,NW,Yes,,7975
WNW,W,SE,,,7976
ENE,W,ESE,,No,7977
E,NNE,ESE,No,No,7978
ENE,NE,ENE,No,,7979
SSE,SSW,SSE,,Yes,7980
S,S,SSE,No,,7981
S,SSE,SSE,,,7982
SE,SSW,SSE,,,7983
SE,SSE,ESE,,,7984
ENE,N,ENE,,,7985
E,NNW,ENE,,,7986
S,SW,SSE,,,7987
N,NE,NE,,,7988
NE,NE,NE,,,7989
S,S,S,,Yes,7990
SW,NNW,ESE,No,Yes,7991
S,N,NNW,No,Yes,7992
E,NE,ENE,,Yes,7993
SW,NW,NNW,No,,7994
SE,WSW,ESE,,,7995
E,NNE,ENE,,No,7996
ENE,NNW,NW,No,No,7997
SE,S,ESE,No,,7998
E,NW,N,,,7999
WSW,WNW,ESE,,Yes,8000
WNW,W,SSW,No,Yes,8001
NE,E,ENE,Yes,,8002
W,N,ESE,,,8003
W,WNW,S,,Yes,8004
SSW,WNW,S,Yes,Yes,8005
ESE,NW,NNW,No,No,8006
SSE,SW,SSW,,Yes,8007
SW,W,SW,,Yes,8008
WNW,W,NNE,,,8009
NW,NNW,WNW,,Yes,8010
SSE,NW,SE,Yes,Yes,8011
S,WNW,SSE,Yes,,8012
W,WNW,W,,,8013
NW,WNW,WNW,,Yes,8014
W,NNW,ENE,,,8015
NW,NW,NW,,Yes,8016
NW,NW,S,Yes,Yes,8017
WNW,NW,NW,No,,8018
WNW,NW,SW,No,No,8019
S,WNW,SSW,No,,8020
SE,W,SSW,,Yes,8021
E,NE,E,Yes,,8022
WNW,ENE,ENE,,Yes,8023
NW,WNW,W,No,Yes,8024
SE,WNW,E,Yes,,8025
SSW,SW,SW,,,8026
NW,WNW,N,No,,8027
WNW,NW,WNW,,No,8028
SSW,WNW,SSW,,No,8029
NW,WNW,NNE,No,,8030
WNW,NW,SSE,,Yes,8031
SSE,NW,S,Yes,No,8032
NNW,NNE,N,,,8033
NW,WNW,WNW,No,,8034
SSW,WSW,SSW,,Yes,8035
WSW,W,SW,,Yes,8036
NNW,WNW,N,No,,8037
NNW,NW,NW,,,8038
WNW,WNW,SSE,,Yes,8039
SSW,W,SSW,,Yes,8040
W,WNW,S,No,,8041
S,WSW,SSW,No,,8042
S,NW,SE,,,8043
SW,S,SSW,Yes,Yes,8044
SSE,W,SSE,Yes,,8045
SSE,SW,NNE,,,8046
SE,NW,S,Yes,Yes,8047
SSE,SSE,SSE,Yes,,8048
SSW,WSW,SSW,No,,8049
S,SW,SSW,,,8050
SSE,W,SE,,Yes,8051
SW,SW,ESE,,,8052
SE,SE,ESE,,Yes,8053
NW,WNW,SE,,,8054
S,NW,SSE,,,8055
S,NW,SSE,,No,8056
S,SSW,SSE,,,8057
S,WSW,SSE,,Yes,8058
W,W,SW,Yes,,8059
SSE,WNW,ESE,,,8060
NW,NNW,SE,No,,8061
W,WSW,ENE,,,8062
NW,W,SSE,,Yes,8063
S,NNW,ESE,Yes,No,8064
WNW,NW,E,No,,8065
WSW,SW,SSE,,No,8066
WSW,NNW,ENE,No,Yes,8067
SE,E,ENE,No,,8068
W,NNW,S,,,8069
ENE,WNW,SE,No,No,8070
NNW,SSE,SE,Yes,Yes,8071
ENE,NNW,ESE,No,No,8072
S,N,ENE,No,Yes,8073
WNW,NNW,N,Yes,,8074
WNW,NE,E,,,8075
ENE,ESE,SE,,Yes,8076
SSW,N,SSW,Yes,,8077
SSE,S,E,,,8078
ESE,SSE,ESE,,Yes,8079
ENE,N,ENE,No,Yes,8080
SSE,NW,SSE,,,8081
SE,SSE,SSE,,,8082
E,N,ENE,No,,8083
S,NW,ENE,,,8084
S,WSW,SE,,Yes,8085
ESE,SSW,E,Yes,,8086
NE,ENE,ENE,Yes,,8087
ENE,NNE,E,,,8088
SSW,NW,NNW,,Yes,8089
SE,ENE,ESE,Yes,Yes,8090
SE,NNE,SE,No,,8091
SE,NW,SE,,No,8092
NE,NE,ENE,No,,8093
SSE,SE,SE,,,8094
ESE,SE,ESE,,Yes,8095
S,WNW,SSE,No,,8096
SSE,SSW,SE,No,,8097
SE,N,SSE,,Yes,8098
NE,NNW,ENE,No,,8099
S,S,SSE,,,8100
N,NW,WNW,No,,8101
S,WNW,SSW,,Yes,8102
W,WSW,WNW,Yes,Yes,8103
WSW,NW,N,,No,8104
SSW,SSW,SE,,,8105
ESE,E,ESE,,,8106
SW,WNW,SW,No,,8107
SSW,NW,S,,Yes,8108
NNE,WSW,ENE,Yes,,8109
NNE,NW,N,,,8110
S,WNW,SW,,Yes,8111
S,WNW,SSW,Yes,No,8112
NW,WNW,NW,,Yes,8113
W,WNW,WSW,,,8114
NW,NW,S,,Yes,8115
SE,NW,SE,Yes,,8116
NW,NW,S,,,8117
NNE,N,NE,,,8118
NW,NW,SSE,,Yes,8119
W,NW,SW,,Yes,8120
